stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening C:\Users\breton\OneDrive\Desktop\2023 Spring 2B\Intro to Programming II\Projects\Mini Project 2\Tower_Defence\bin\Debug\allegro5.cfg r
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04777] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04777] added dtor for sample_instance 00000000085CE740, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04778] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04778] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04778] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04779] added dtor for sample_instance 00000000085CC7C0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04779] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04780] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04780] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04780] added dtor for sample_instance 00000000085CCB20, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04781] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04781] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04782] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04783] added dtor for sample_instance 00000000085CDD20, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04783] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04783] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04784] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04784] added dtor for sample_instance 00000000085CDE40, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04785] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04785] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04785] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04786] added dtor for sample_instance 00000000085CC8E0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04786] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04787] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04787] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04788] added dtor for sample_instance 00000000085CFEE0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04788] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04788] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04789] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04789] added dtor for sample_instance 00000000085CDF60, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04790] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04790] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04791] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04791] added dtor for sample_instance 00000000085CE2C0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04791] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04792] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04792] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04793] added dtor for sample_instance 00000000085CEF20, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04793] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04793] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04794] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04794] added dtor for sample_instance 00000000085CE3E0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04795] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04795] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04796] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04796] added dtor for sample_instance 00000000085CEE00, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04796] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04797] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04797] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04798] added dtor for sample_instance 00000000085D0000, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04798] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04798] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04799] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04799] added dtor for sample_instance 00000000085CF940, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04800] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04800] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04800] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04801] added dtor for sample_instance 00000000085CE860, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04801] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04802] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04802] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04803] added dtor for sample_instance 00000000085CCA00, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04803] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04804] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04804] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04804] added dtor for sample_instance 00000000085CE500, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04805] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04805] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04806] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04806] added dtor for sample_instance 00000000085CCD60, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04807] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04807] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04807] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04808] added dtor for sample_instance 00000000085CE620, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04808] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04809] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04809] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04810] added dtor for sample_instance 00000000085CD420, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04810] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04810] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04811] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04811] added dtor for sample_instance 00000000085CFB80, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04812] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04812] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04812] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04813] added dtor for sample_instance 00000000085CD8A0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04813] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04814] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04814] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04815] added dtor for sample_instance 00000000085CFCA0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04815] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04815] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04816] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04816] added dtor for sample_instance 00000000085CFDC0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04817] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04817] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04817] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04818] added dtor for sample_instance 00000000085CCC40, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04818] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04819] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04819] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04820] added dtor for sample_instance 00000000085CC6A0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04820] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04821] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04821] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04821] added dtor for sample_instance 00000000085D0120, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04822] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04822] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04823] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04823] added dtor for sample_instance 00000000085D0240, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04824] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04824] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04824] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04825] added dtor for sample_instance 00000000085D0360, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04825] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04826] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04826] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04826] added dtor for sample_instance 00000000085CC580, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04827] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04827] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04828] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04828] added dtor for sample_instance 00000000085CCFA0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04829] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04829] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04829] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04830] added dtor for sample_instance 00000000085CD9C0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04830] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04831] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04831] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04832] added dtor for sample_instance 00000000085CDC00, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04832] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04832] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04833] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04834] added dtor for sample_instance 00000000085D4D60, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04834] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04835] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04835] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04836] added dtor for sample_instance 00000000085D4A00, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04836] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04836] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04837] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04837] added dtor for sample_instance 00000000085D5C00, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04838] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04838] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04839] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04839] added dtor for sample_instance 00000000085D47C0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04840] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04840] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04840] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04841] added dtor for sample_instance 00000000085D5E40, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04841] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04842] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04842] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04842] added dtor for sample_instance 00000000085D4B20, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04843] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04843] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04844] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04844] added dtor for sample_instance 00000000085D4580, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04845] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04845] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04845] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04846] added dtor for sample_instance 00000000085D73A0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04846] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04847] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04847] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04848] added dtor for sample_instance 00000000085D51E0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04848] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04848] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04849] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04849] added dtor for sample_instance 00000000085D5D20, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04850] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04850] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04850] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04851] added dtor for sample_instance 00000000085D59C0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04852] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04852] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04852] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04855] added dtor for sample_instance 00000000085D3C80, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04855] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04855] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04856] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04857] added dtor for sample_instance 00000000085D3FE0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04857] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04857] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04858] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04858] added dtor for sample_instance 00000000085D5420, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04859] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04859] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04860] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04860] added dtor for sample_instance 00000000085D3B60, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04861] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04861] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04861] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04862] added dtor for sample_instance 00000000085D36E0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04862] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04863] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04863] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04863] added dtor for sample_instance 00000000085D4FA0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04864] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04864] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04865] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04865] added dtor for sample_instance 00000000085D5F60, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04866] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04866] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04866] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04867] added dtor for sample_instance 00000000085D3DA0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04867] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04868] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04868] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04868] added dtor for sample_instance 00000000085D7160, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04869] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04869] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04870] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04870] added dtor for sample_instance 00000000085D6E00, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04871] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04871] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04872] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04872] added dtor for sample_instance 00000000085D6F20, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04872] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04873] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04873] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04874] added dtor for sample_instance 00000000085D4C40, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04874] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04874] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04875] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04875] added dtor for sample_instance 00000000085D61A0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04876] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04876] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04876] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04877] added dtor for sample_instance 00000000085D6CE0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04877] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04878] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04878] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04879] added dtor for sample_instance 00000000085D58A0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04879] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04879] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04880] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04880] added dtor for sample_instance 00000000085D3EC0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04881] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04881] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04881] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04883] added dtor for sample_instance 00000000085D6620, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04883] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04884] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04884] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04885] added dtor for sample_instance 00000000085D4E80, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04885] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04885] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04886] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04886] added dtor for sample_instance 00000000085D50C0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04887] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04887] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04887] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04888] added dtor for sample_instance 00000000085D5540, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04888] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04889] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04889] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04890] added dtor for sample_instance 00000000085D3920, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04890] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04891] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04891] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04891] added dtor for sample_instance 00000000085D6080, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04892] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04892] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04893] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04893] added dtor for sample_instance 00000000085D6740, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04894] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04894] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04894] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04895] added dtor for sample_instance 00000000085D4340, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04895] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04896] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04896] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04897] added dtor for sample_instance 00000000085D46A0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04897] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04897] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04898] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04898] added dtor for sample_instance 00000000085D6BC0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04899] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04899] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04899] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04900] added dtor for sample_instance 00000000085D62C0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04900] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04901] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04901] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04902] added dtor for sample_instance 00000000085D7040, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04902] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04902] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04903] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04903] added dtor for sample_instance 00000000085D6860, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04904] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04904] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04904] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04905] added dtor for sample_instance 00000000085D35C0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04905] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04906] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04906] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04907] added dtor for sample_instance 00000000085D63E0, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04907] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04907] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04908] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04908] added dtor for sample_instance 00000000085D7280, func 0000000061BE59F2
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.04909] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04909] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.04910] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.04910] added dtor for sample_instance 00000000085D5AE0, func 0000000061BE59F2
